"Notes"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Ripley County, IN"	"18137"	"2020 "	"2020"	Suppressed	4076	Suppressed
	"Rush County, IN"	"18139"	"2018"	"2018"	Suppressed	2268	Suppressed
	"Rush County, IN"	"18139"	"2019"	"2019"	Suppressed	2326	Suppressed
	"Rush County, IN"	"18139"	"2020 "	"2020"	Suppressed	2377	Suppressed
	"St. Joseph County, IN"	"18141"	"2018"	"2018"	Suppressed	31680	Suppressed
	"St. Joseph County, IN"	"18141"	"2019"	"2019"	10	32881	Unreliable
	"St. Joseph County, IN"	"18141"	"2020 "	"2020"	15	34118	Unreliable
	"Scott County, IN"	"18143"	"2018"	"2018"	Suppressed	3155	Suppressed
	"Scott County, IN"	"18143"	"2019"	"2019"	Suppressed	3250	Suppressed
	"Scott County, IN"	"18143"	"2020 "	"2020"	Suppressed	3297	Suppressed
	"Shelby County, IN"	"18145"	"2018"	"2018"	Suppressed	5817	Suppressed
	"Shelby County, IN"	"18145"	"2019"	"2019"	Suppressed	5979	Suppressed
	"Shelby County, IN"	"18145"	"2020 "	"2020"	Suppressed	6163	Suppressed
	"Spencer County, IN"	"18147"	"2018"	"2018"	Suppressed	3028	Suppressed
	"Spencer County, IN"	"18147"	"2019"	"2019"	Suppressed	3124	Suppressed
	"Spencer County, IN"	"18147"	"2020 "	"2020"	Suppressed	3194	Suppressed
	"Starke County, IN"	"18149"	"2018"	"2018"	Suppressed	3372	Suppressed
	"Starke County, IN"	"18149"	"2019"	"2019"	Suppressed	3457	Suppressed
	"Starke County, IN"	"18149"	"2020 "	"2020"	Suppressed	3596	Suppressed
	"Steuben County, IN"	"18151"	"2018"	"2018"	Suppressed	5493	Suppressed
	"Steuben County, IN"	"18151"	"2019"	"2019"	Suppressed	5708	Suppressed
	"Steuben County, IN"	"18151"	"2020 "	"2020"	Suppressed	5942	Suppressed
	"Sullivan County, IN"	"18153"	"2018"	"2018"	Suppressed	2835	Suppressed
	"Sullivan County, IN"	"18153"	"2019"	"2019"	Suppressed	2919	Suppressed
	"Sullivan County, IN"	"18153"	"2020 "	"2020"	Suppressed	2926	Suppressed
	"Switzerland County, IN"	"18155"	"2018"	"2018"	Suppressed	1435	Suppressed
	"Switzerland County, IN"	"18155"	"2019"	"2019"	Suppressed	1429	Suppressed
	"Switzerland County, IN"	"18155"	"2020 "	"2020"	Suppressed	1544	Suppressed
	"Tippecanoe County, IN"	"18157"	"2018"	"2018"	Suppressed	16900	Suppressed
	"Tippecanoe County, IN"	"18157"	"2019"	"2019"	Suppressed	17541	Suppressed
	"Tippecanoe County, IN"	"18157"	"2020 "	"2020"	Suppressed	18216	Suppressed
	"Tipton County, IN"	"18159"	"2018"	"2018"	Suppressed	2380	Suppressed
	"Tipton County, IN"	"18159"	"2019"	"2019"	Suppressed	2422	Suppressed
	"Tipton County, IN"	"18159"	"2020 "	"2020"	Suppressed	2500	Suppressed
	"Union County, IN"	"18161"	"2018"	"2018"	Suppressed	1066	Suppressed
	"Union County, IN"	"18161"	"2019"	"2019"	Suppressed	1075	Suppressed
	"Union County, IN"	"18161"	"2020 "	"2020"	Suppressed	1115	Suppressed
	"Vanderburgh County, IN"	"18163"	"2018"	"2018"	10	22395	Unreliable
	"Vanderburgh County, IN"	"18163"	"2019"	"2019"	10	23267	Unreliable
	"Vanderburgh County, IN"	"18163"	"2020 "	"2020"	11	24392	Unreliable
	"Vermillion County, IN"	"18165"	"2018"	"2018"	Suppressed	2372	Suppressed
	"Vermillion County, IN"	"18165"	"2019"	"2019"	Suppressed	2403	Suppressed
	"Vermillion County, IN"	"18165"	"2020 "	"2020"	Suppressed	2426	Suppressed
	"Vigo County, IN"	"18167"	"2018"	"2018"	Suppressed	13101	Suppressed
	"Vigo County, IN"	"18167"	"2019"	"2019"	Suppressed	13416	Suppressed
	"Vigo County, IN"	"18167"	"2020 "	"2020"	Suppressed	13672	Suppressed
	"Wabash County, IN"	"18169"	"2018"	"2018"	Suppressed	4565	Suppressed
	"Wabash County, IN"	"18169"	"2019"	"2019"	Suppressed	4609	Suppressed
	"Wabash County, IN"	"18169"	"2020 "	"2020"	Suppressed	4751	Suppressed
	"Warren County, IN"	"18171"	"2018"	"2018"	Suppressed	1257	Suppressed
	"Warren County, IN"	"18171"	"2019"	"2019"	Suppressed	1277	Suppressed
	"Warren County, IN"	"18171"	"2020 "	"2020"	Suppressed	1298	Suppressed
	"Warrick County, IN"	"18173"	"2018"	"2018"	Suppressed	8478	Suppressed
	"Warrick County, IN"	"18173"	"2019"	"2019"	Suppressed	8737	Suppressed
	"Warrick County, IN"	"18173"	"2020 "	"2020"	Suppressed	8882	Suppressed
	"Washington County, IN"	"18175"	"2018"	"2018"	Suppressed	3764	Suppressed
	"Washington County, IN"	"18175"	"2019"	"2019"	Suppressed	3847	Suppressed
	"Washington County, IN"	"18175"	"2020 "	"2020"	Suppressed	3994	Suppressed
	"Wayne County, IN"	"18177"	"2018"	"2018"	Suppressed	9292	Suppressed
	"Wayne County, IN"	"18177"	"2019"	"2019"	Suppressed	9490	Suppressed
	"Wayne County, IN"	"18177"	"2020 "	"2020"	Suppressed	9567	Suppressed
	"Wells County, IN"	"18179"	"2018"	"2018"	Suppressed	3775	Suppressed
	"Wells County, IN"	"18179"	"2019"	"2019"	Suppressed	3891	Suppressed
	"Wells County, IN"	"18179"	"2020 "	"2020"	Suppressed	3911	Suppressed
	"White County, IN"	"18181"	"2018"	"2018"	Suppressed	3664	Suppressed
	"White County, IN"	"18181"	"2019"	"2019"	Suppressed	3727	Suppressed
	"White County, IN"	"18181"	"2020 "	"2020"	Suppressed	3836	Suppressed
	"Whitley County, IN"	"18183"	"2018"	"2018"	Suppressed	4641	Suppressed
	"Whitley County, IN"	"18183"	"2019"	"2019"	Suppressed	4803	Suppressed
	"Whitley County, IN"	"18183"	"2020 "	"2020"	Suppressed	4995	Suppressed
	"Adair County, IA"	"19001"	"2018"	"2018"	Suppressed	1070	Suppressed
	"Adair County, IA"	"19001"	"2019"	"2019"	Suppressed	1107	Suppressed
	"Adair County, IA"	"19001"	"2020 "	"2020"	Suppressed	1103	Suppressed
	"Adams County, IA"	"19003"	"2018"	"2018"	Suppressed	618	Suppressed
	"Adams County, IA"	"19003"	"2019"	"2019"	Suppressed	631	Suppressed
	"Adams County, IA"	"19003"	"2020 "	"2020"	Suppressed	620	Suppressed
	"Allamakee County, IA"	"19005"	"2018"	"2018"	Suppressed	2305	Suppressed
	"Allamakee County, IA"	"19005"	"2019"	"2019"	Suppressed	2377	Suppressed
	"Allamakee County, IA"	"19005"	"2020 "	"2020"	Suppressed	2417	Suppressed
	"Appanoose County, IA"	"19007"	"2018"	"2018"	Suppressed	2056	Suppressed
	"Appanoose County, IA"	"19007"	"2019"	"2019"	Suppressed	2075	Suppressed
	"Appanoose County, IA"	"19007"	"2020 "	"2020"	Suppressed	2208	Suppressed
	"Audubon County, IA"	"19009"	"2018"	"2018"	Suppressed	907	Suppressed
	"Audubon County, IA"	"19009"	"2019"	"2019"	Suppressed	927	Suppressed
	"Audubon County, IA"	"19009"	"2020 "	"2020"	Suppressed	943	Suppressed
	"Benton County, IA"	"19011"	"2018"	"2018"	Suppressed	3433	Suppressed
	"Benton County, IA"	"19011"	"2019"	"2019"	Suppressed	3534	Suppressed
	"Benton County, IA"	"19011"	"2020 "	"2020"	Suppressed	3555	Suppressed
	"Black Hawk County, IA"	"19013"	"2018"	"2018"	Suppressed	15996	Suppressed
	"Black Hawk County, IA"	"19013"	"2019"	"2019"	Suppressed	16582	Suppressed
	"Black Hawk County, IA"	"19013"	"2020 "	"2020"	12	17176	Unreliable
	"Boone County, IA"	"19015"	"2018"	"2018"	Suppressed	3579	Suppressed
	"Boone County, IA"	"19015"	"2019"	"2019"	Suppressed	3738	Suppressed
	"Boone County, IA"	"19015"	"2020 "	"2020"	Suppressed	3895	Suppressed
	"Bremer County, IA"	"19017"	"2018"	"2018"	Suppressed	3486	Suppressed
	"Bremer County, IA"	"19017"	"2019"	"2019"	Suppressed	3559	Suppressed
	"Bremer County, IA"	"19017"	"2020 "	"2020"	Suppressed	3619	Suppressed
	"Buchanan County, IA"	"19019"	"2018"	"2018"	Suppressed	2814	Suppressed
	"Buchanan County, IA"	"19019"	"2019"	"2019"	Suppressed	2887	Suppressed
	"Buchanan County, IA"	"19019"	"2020 "	"2020"	Suppressed	2952	Suppressed
	"Buena Vista County, IA"	"19021"	"2018"	"2018"	Suppressed	2249	Suppressed
	"Buena Vista County, IA"	"19021"	"2019"	"2019"	Suppressed	2322	Suppressed
	"Buena Vista County, IA"	"19021"	"2020 "	"2020"	Suppressed	2366	Suppressed
	"Butler County, IA"	"19023"	"2018"	"2018"	Suppressed	2293	Suppressed
	"Butler County, IA"	"19023"	"2019"	"2019"	Suppressed	2348	Suppressed
	"Butler County, IA"	"19023"	"2020 "	"2020"	Suppressed	2383	Suppressed
	"Calhoun County, IA"	"19025"	"2018"	"2018"	Suppressed	1495	Suppressed
	"Calhoun County, IA"	"19025"	"2019"	"2019"	Suppressed	1527	Suppressed
	"Calhoun County, IA"	"19025"	"2020 "	"2020"	Suppressed	1557	Suppressed
	"Carroll County, IA"	"19027"	"2018"	"2018"	Suppressed	2751	Suppressed
	"Carroll County, IA"	"19027"	"2019"	"2019"	Suppressed	2811	Suppressed
	"Carroll County, IA"	"19027"	"2020 "	"2020"	Suppressed	2900	Suppressed
	"Cass County, IA"	"19029"	"2018"	"2018"	Suppressed	2097	Suppressed
	"Cass County, IA"	"19029"	"2019"	"2019"	Suppressed	2114	Suppressed
	"Cass County, IA"	"19029"	"2020 "	"2020"	Suppressed	2185	Suppressed
	"Cedar County, IA"	"19031"	"2018"	"2018"	Suppressed	2608	Suppressed
	"Cedar County, IA"	"19031"	"2019"	"2019"	Suppressed	2710	Suppressed
	"Cedar County, IA"	"19031"	"2020 "	"2020"	Suppressed	2782	Suppressed
	"Cerro Gordo County, IA"	"19033"	"2018"	"2018"	Suppressed	6553	Suppressed
	"Cerro Gordo County, IA"	"19033"	"2019"	"2019"	Suppressed	6767	Suppressed
	"Cerro Gordo County, IA"	"19033"	"2020 "	"2020"	Suppressed	6943	Suppressed
	"Cherokee County, IA"	"19035"	"2018"	"2018"	Suppressed	1808	Suppressed
	"Cherokee County, IA"	"19035"	"2019"	"2019"	Suppressed	1868	Suppressed
	"Cherokee County, IA"	"19035"	"2020 "	"2020"	Suppressed	1918	Suppressed
	"Chickasaw County, IA"	"19037"	"2018"	"2018"	Suppressed	1777	Suppressed
	"Chickasaw County, IA"	"19037"	"2019"	"2019"	Suppressed	1792	Suppressed
	"Chickasaw County, IA"	"19037"	"2020 "	"2020"	Suppressed	1875	Suppressed
	"Clarke County, IA"	"19039"	"2018"	"2018"	Suppressed	1257	Suppressed
	"Clarke County, IA"	"19039"	"2019"	"2019"	Suppressed	1312	Suppressed
	"Clarke County, IA"	"19039"	"2020 "	"2020"	Suppressed	1323	Suppressed
	"Clay County, IA"	"19041"	"2018"	"2018"	Suppressed	2301	Suppressed
	"Clay County, IA"	"19041"	"2019"	"2019"	Suppressed	2358	Suppressed
	"Clay County, IA"	"19041"	"2020 "	"2020"	Suppressed	2473	Suppressed
	"Clayton County, IA"	"19043"	"2018"	"2018"	Suppressed	2977	Suppressed
	"Clayton County, IA"	"19043"	"2019"	"2019"	Suppressed	3064	Suppressed
	"Clayton County, IA"	"19043"	"2020 "	"2020"	Suppressed	3087	Suppressed
	"Clinton County, IA"	"19045"	"2018"	"2018"	Suppressed	6650	Suppressed
	"Clinton County, IA"	"19045"	"2019"	"2019"	Suppressed	6735	Suppressed
	"Clinton County, IA"	"19045"	"2020 "	"2020"	Suppressed	6969	Suppressed
	"Crawford County, IA"	"19047"	"2018"	"2018"	Suppressed	2165	Suppressed
	"Crawford County, IA"	"19047"	"2019"	"2019"	Suppressed	2217	Suppressed
	"Crawford County, IA"	"19047"	"2020 "	"2020"	Suppressed	2220	Suppressed
	"Dallas County, IA"	"19049"	"2018"	"2018"	Suppressed	8060	Suppressed
	"Dallas County, IA"	"19049"	"2019"	"2019"	Suppressed	8485	Suppressed
	"Dallas County, IA"	"19049"	"2020 "	"2020"	Suppressed	9231	Suppressed
	"Davis County, IA"	"19051"	"2018"	"2018"	Suppressed	1147	Suppressed
	"Davis County, IA"	"19051"	"2019"	"2019"	Suppressed	1142	Suppressed
	"Davis County, IA"	"19051"	"2020 "	"2020"	Suppressed	1205	Suppressed
	"Decatur County, IA"	"19053"	"2018"	"2018"	Suppressed	1111	Suppressed
	"Decatur County, IA"	"19053"	"2019"	"2019"	Suppressed	1133	Suppressed
	"Decatur County, IA"	"19053"	"2020 "	"2020"	Suppressed	1175	Suppressed
	"Delaware County, IA"	"19055"	"2018"	"2018"	Suppressed	2322	Suppressed
	"Delaware County, IA"	"19055"	"2019"	"2019"	Suppressed	2390	Suppressed
	"Delaware County, IA"	"19055"	"2020 "	"2020"	Suppressed	2519	Suppressed
	"Des Moines County, IA"	"19057"	"2018"	"2018"	Suppressed	5939	Suppressed
	"Des Moines County, IA"	"19057"	"2019"	"2019"	Suppressed	6079	Suppressed
	"Des Moines County, IA"	"19057"	"2020 "	"2020"	Suppressed	6192	Suppressed
	"Dickinson County, IA"	"19059"	"2018"	"2018"	Suppressed	3294	Suppressed
	"Dickinson County, IA"	"19059"	"2019"	"2019"	Suppressed	3402	Suppressed
	"Dickinson County, IA"	"19059"	"2020 "	"2020"	Suppressed	3599	Suppressed
	"Dubuque County, IA"	"19061"	"2018"	"2018"	Suppressed	12487	Suppressed
	"Dubuque County, IA"	"19061"	"2019"	"2019"	Suppressed	12840	Suppressed
	"Dubuque County, IA"	"19061"	"2020 "	"2020"	Suppressed	13263	Suppressed
	"Emmet County, IA"	"19063"	"2018"	"2018"	Suppressed	1379	Suppressed
	"Emmet County, IA"	"19063"	"2019"	"2019"	Suppressed	1404	Suppressed
	"Emmet County, IA"	"19063"	"2020 "	"2020"	Suppressed	1483	Suppressed
	"Fayette County, IA"	"19065"	"2018"	"2018"	Suppressed	2968	Suppressed
	"Fayette County, IA"	"19065"	"2019"	"2019"	Suppressed	2983	Suppressed
	"Fayette County, IA"	"19065"	"2020 "	"2020"	Suppressed	3061	Suppressed
	"Floyd County, IA"	"19067"	"2018"	"2018"	Suppressed	2487	Suppressed
	"Floyd County, IA"	"19067"	"2019"	"2019"	Suppressed	2517	Suppressed
	"Floyd County, IA"	"19067"	"2020 "	"2020"	Suppressed	2545	Suppressed
	"Franklin County, IA"	"19069"	"2018"	"2018"	Suppressed	1513	Suppressed
	"Franklin County, IA"	"19069"	"2019"	"2019"	Suppressed	1549	Suppressed
	"Franklin County, IA"	"19069"	"2020 "	"2020"	Suppressed	1631	Suppressed
	"Fremont County, IA"	"19071"	"2018"	"2018"	Suppressed	1127	Suppressed
	"Fremont County, IA"	"19071"	"2019"	"2019"	Suppressed	1179	Suppressed
	"Fremont County, IA"	"19071"	"2020 "	"2020"	Suppressed	1149	Suppressed
	"Greene County, IA"	"19073"	"2018"	"2018"	Suppressed	1396	Suppressed
	"Greene County, IA"	"19073"	"2019"	"2019"	Suppressed	1402	Suppressed
	"Greene County, IA"	"19073"	"2020 "	"2020"	Suppressed	1459	Suppressed
	"Grundy County, IA"	"19075"	"2018"	"2018"	Suppressed	1806	Suppressed
	"Grundy County, IA"	"19075"	"2019"	"2019"	Suppressed	1819	Suppressed
	"Grundy County, IA"	"19075"	"2020 "	"2020"	Suppressed	1872	Suppressed
	"Guthrie County, IA"	"19077"	"2018"	"2018"	Suppressed	1717	Suppressed
	"Guthrie County, IA"	"19077"	"2019"	"2019"	Suppressed	1755	Suppressed
	"Guthrie County, IA"	"19077"	"2020 "	"2020"	Suppressed	1855	Suppressed
	"Hamilton County, IA"	"19079"	"2018"	"2018"	Suppressed	2119	Suppressed
	"Hamilton County, IA"	"19079"	"2019"	"2019"	Suppressed	2187	Suppressed
	"Hamilton County, IA"	"19079"	"2020 "	"2020"	Suppressed	2203	Suppressed
	"Hancock County, IA"	"19081"	"2018"	"2018"	Suppressed	1666	Suppressed
	"Hancock County, IA"	"19081"	"2019"	"2019"	Suppressed	1703	Suppressed
	"Hancock County, IA"	"19081"	"2020 "	"2020"	Suppressed	1780	Suppressed
	"Hardin County, IA"	"19083"	"2018"	"2018"	Suppressed	2542	Suppressed
	"Hardin County, IA"	"19083"	"2019"	"2019"	Suppressed	2610	Suppressed
	"Hardin County, IA"	"19083"	"2020 "	"2020"	Suppressed	2694	Suppressed
	"Harrison County, IA"	"19085"	"2018"	"2018"	Suppressed	2031	Suppressed
	"Harrison County, IA"	"19085"	"2019"	"2019"	Suppressed	2031	Suppressed
	"Harrison County, IA"	"19085"	"2020 "	"2020"	Suppressed	2066	Suppressed
	"Henry County, IA"	"19087"	"2018"	"2018"	Suppressed	2799	Suppressed
	"Henry County, IA"	"19087"	"2019"	"2019"	Suppressed	2862	Suppressed
	"Henry County, IA"	"19087"	"2020 "	"2020"	Suppressed	2911	Suppressed
	"Howard County, IA"	"19089"	"2018"	"2018"	Suppressed	1338	Suppressed
	"Howard County, IA"	"19089"	"2019"	"2019"	Suppressed	1361	Suppressed
	"Howard County, IA"	"19089"	"2020 "	"2020"	Suppressed	1361	Suppressed
	"Humboldt County, IA"	"19091"	"2018"	"2018"	Suppressed	1395	Suppressed
	"Humboldt County, IA"	"19091"	"2019"	"2019"	Suppressed	1435	Suppressed
	"Humboldt County, IA"	"19091"	"2020 "	"2020"	Suppressed	1429	Suppressed
	"Ida County, IA"	"19093"	"2018"	"2018"	Suppressed	1043	Suppressed
	"Ida County, IA"	"19093"	"2019"	"2019"	Suppressed	1054	Suppressed
	"Ida County, IA"	"19093"	"2020 "	"2020"	Suppressed	1061	Suppressed
	"Iowa County, IA"	"19095"	"2018"	"2018"	Suppressed	2104	Suppressed
	"Iowa County, IA"	"19095"	"2019"	"2019"	Suppressed	2163	Suppressed
	"Iowa County, IA"	"19095"	"2020 "	"2020"	Suppressed	2218	Suppressed
	"Jackson County, IA"	"19097"	"2018"	"2018"	Suppressed	2927	Suppressed
	"Jackson County, IA"	"19097"	"2019"	"2019"	Suppressed	3011	Suppressed
	"Jackson County, IA"	"19097"	"2020 "	"2020"	Suppressed	3108	Suppressed
	"Jasper County, IA"	"19099"	"2018"	"2018"	Suppressed	5077	Suppressed
	"Jasper County, IA"	"19099"	"2019"	"2019"	Suppressed	5177	Suppressed
	"Jasper County, IA"	"19099"	"2020 "	"2020"	Suppressed	5299	Suppressed
	"Jefferson County, IA"	"19101"	"2018"	"2018"	Suppressed	3288	Suppressed
	"Jefferson County, IA"	"19101"	"2019"	"2019"	Suppressed	3495	Suppressed
	"Jefferson County, IA"	"19101"	"2020 "	"2020"	Suppressed	3666	Suppressed
	"Johnson County, IA"	"19103"	"2018"	"2018"	Suppressed	13708	Suppressed
	"Johnson County, IA"	"19103"	"2019"	"2019"	Suppressed	14436	Suppressed
	"Johnson County, IA"	"19103"	"2020 "	"2020"	Suppressed	15352	Suppressed
	"Jones County, IA"	"19105"	"2018"	"2018"	Suppressed	3035	Suppressed
	"Jones County, IA"	"19105"	"2019"	"2019"	Suppressed	3125	Suppressed
	"Jones County, IA"	"19105"	"2020 "	"2020"	Suppressed	3207	Suppressed
	"Keokuk County, IA"	"19107"	"2018"	"2018"	Suppressed	1538	Suppressed
	"Keokuk County, IA"	"19107"	"2019"	"2019"	Suppressed	1605	Suppressed
	"Keokuk County, IA"	"19107"	"2020 "	"2020"	Suppressed	1620	Suppressed
	"Kossuth County, IA"	"19109"	"2018"	"2018"	Suppressed	2341	Suppressed
	"Kossuth County, IA"	"19109"	"2019"	"2019"	Suppressed	2398	Suppressed
	"Kossuth County, IA"	"19109"	"2020 "	"2020"	Suppressed	2456	Suppressed
	"Lee County, IA"	"19111"	"2018"	"2018"	Suppressed	5240	Suppressed
	"Lee County, IA"	"19111"	"2019"	"2019"	Suppressed	5375	Suppressed
	"Lee County, IA"	"19111"	"2020 "	"2020"	Suppressed	5491	Suppressed
	"Linn County, IA"	"19113"	"2018"	"2018"	10	26526	Unreliable
	"Linn County, IA"	"19113"	"2019"	"2019"	Suppressed	27572	Suppressed
	"Linn County, IA"	"19113"	"2020 "	"2020"	Suppressed	28518	Suppressed
	"Louisa County, IA"	"19115"	"2018"	"2018"	Suppressed	1511	Suppressed
	"Louisa County, IA"	"19115"	"2019"	"2019"	Suppressed	1572	Suppressed
	"Louisa County, IA"	"19115"	"2020 "	"2020"	Suppressed	1576	Suppressed
	"Lucas County, IA"	"19117"	"2018"	"2018"	Suppressed	1348	Suppressed
	"Lucas County, IA"	"19117"	"2019"	"2019"	Suppressed	1385	Suppressed
	"Lucas County, IA"	"19117"	"2020 "	"2020"	Suppressed	1383	Suppressed
	"Lyon County, IA"	"19119"	"2018"	"2018"	Suppressed	1442	Suppressed
	"Lyon County, IA"	"19119"	"2019"	"2019"	Suppressed	1476	Suppressed
	"Lyon County, IA"	"19119"	"2020 "	"2020"	Suppressed	1533	Suppressed
	"Madison County, IA"	"19121"	"2018"	"2018"	Suppressed	2072	Suppressed
	"Madison County, IA"	"19121"	"2019"	"2019"	Suppressed	2171	Suppressed
	"Madison County, IA"	"19121"	"2020 "	"2020"	Suppressed	2170	Suppressed
	"Mahaska County, IA"	"19123"	"2018"	"2018"	Suppressed	2904	Suppressed
	"Mahaska County, IA"	"19123"	"2019"	"2019"	Suppressed	2950	Suppressed
	"Mahaska County, IA"	"19123"	"2020 "	"2020"	Suppressed	3029	Suppressed
	"Marion County, IA"	"19125"	"2018"	"2018"	Suppressed	4350	Suppressed
	"Marion County, IA"	"19125"	"2019"	"2019"	Suppressed	4506	Suppressed
	"Marion County, IA"	"19125"	"2020 "	"2020"	Suppressed	4609	Suppressed
	"Marshall County, IA"	"19127"	"2018"	"2018"	Suppressed	5177	Suppressed
	"Marshall County, IA"	"19127"	"2019"	"2019"	Suppressed	5257	Suppressed
	"Marshall County, IA"	"19127"	"2020 "	"2020"	Suppressed	5357	Suppressed
	"Mills County, IA"	"19129"	"2018"	"2018"	Suppressed	2166	Suppressed
	"Mills County, IA"	"19129"	"2019"	"2019"	Suppressed	2231	Suppressed
	"Mills County, IA"	"19129"	"2020 "	"2020"	Suppressed	2292	Suppressed
	"Mitchell County, IA"	"19131"	"2018"	"2018"	Suppressed	1472	Suppressed
	"Mitchell County, IA"	"19131"	"2019"	"2019"	Suppressed	1499	Suppressed
	"Mitchell County, IA"	"19131"	"2020 "	"2020"	Suppressed	1531	Suppressed
	"Monona County, IA"	"19133"	"2018"	"2018"	Suppressed	1415	Suppressed
	"Monona County, IA"	"19133"	"2019"	"2019"	Suppressed	1425	Suppressed
	"Monona County, IA"	"19133"	"2020 "	"2020"	Suppressed	1446	Suppressed
	"Monroe County, IA"	"19135"	"2018"	"2018"	Suppressed	1141	Suppressed
	"Monroe County, IA"	"19135"	"2019"	"2019"	Suppressed	1165	Suppressed
	"Monroe County, IA"	"19135"	"2020 "	"2020"	Suppressed	1197	Suppressed
	"Montgomery County, IA"	"19137"	"2018"	"2018"	Suppressed	1514	Suppressed
	"Montgomery County, IA"	"19137"	"2019"	"2019"	Suppressed	1538	Suppressed
	"Montgomery County, IA"	"19137"	"2020 "	"2020"	Suppressed	1584	Suppressed
	"Muscatine County, IA"	"19139"	"2018"	"2018"	Suppressed	5441	Suppressed
	"Muscatine County, IA"	"19139"	"2019"	"2019"	Suppressed	5596	Suppressed
	"Muscatine County, IA"	"19139"	"2020 "	"2020"	Suppressed	5769	Suppressed
	"O'Brien County, IA"	"19141"	"2018"	"2018"	Suppressed	1826	Suppressed
	"O'Brien County, IA"	"19141"	"2019"	"2019"	Suppressed	1870	Suppressed
	"O'Brien County, IA"	"19141"	"2020 "	"2020"	Suppressed	2012	Suppressed
	"Osceola County, IA"	"19143"	"2018"	"2018"	Suppressed	876	Suppressed
	"Osceola County, IA"	"19143"	"2019"	"2019"	Suppressed	907	Suppressed
	"Osceola County, IA"	"19143"	"2020 "	"2020"	Suppressed	943	Suppressed
	"Page County, IA"	"19145"	"2018"	"2018"	Suppressed	2394	Suppressed
	"Page County, IA"	"19145"	"2019"	"2019"	Suppressed	2472	Suppressed
	"Page County, IA"	"19145"	"2020 "	"2020"	Suppressed	2536	Suppressed
	"Palo Alto County, IA"	"19147"	"2018"	"2018"	Suppressed	1282	Suppressed
	"Palo Alto County, IA"	"19147"	"2019"	"2019"	Suppressed	1299	Suppressed
	"Palo Alto County, IA"	"19147"	"2020 "	"2020"	Suppressed	1370	Suppressed
	"Plymouth County, IA"	"19149"	"2018"	"2018"	Suppressed	3326	Suppressed
	"Plymouth County, IA"	"19149"	"2019"	"2019"	Suppressed	3398	Suppressed
	"Plymouth County, IA"	"19149"	"2020 "	"2020"	Suppressed	3575	Suppressed
